,gamma_autocorrelation,ocean_heat_capacity[0],ocean_heat_capacity[1],ocean_heat_capacity[2],ocean_heat_transfer[0],ocean_heat_transfer[1],ocean_heat_transfer[2],deep_ocean_efficacy,sigma_eta,sigma_xi,forcing_4co2,iirf_0[CO2],iirf_uptake[CO2],iirf_temperature[CO2],iirf_airborne[CO2],erfari_radiative_efficiency[BC],erfari_radiative_efficiency[OC],erfari_radiative_efficiency[Sulfur],erfari_radiative_efficiency[NOx],erfari_radiative_efficiency[VOC],erfari_radiative_efficiency[NH3],erfari_radiative_efficiency[CH4],erfari_radiative_efficiency[N2O],erfari_radiative_efficiency[Equivalent effective stratospheric chlorine],aci_shape[Sulfur],aci_shape[BC],aci_shape[OC],aci_scale,ozone_radiative_efficiency[CH4],ozone_radiative_efficiency[N2O],ozone_radiative_efficiency[Equivalent effective stratospheric chlorine],ozone_radiative_efficiency[CO],ozone_radiative_efficiency[VOC],ozone_radiative_efficiency[NOx],forcing_scale[CH4],forcing_scale[N2O],forcing_scale[Stratospheric water vapour],forcing_scale[Land use],forcing_scale[Volcanic],forcing_scale[Solar],forcing_scale[Light absorbing particles on snow and ice],forcing_scale[Irrigation],forcing_scale[CO2],forcing_scale[CFC-11],forcing_scale[CFC-12],forcing_scale[CFC-113],forcing_scale[CFC-114],forcing_scale[CFC-115],forcing_scale[HCFC-22],forcing_scale[HCFC-141b],forcing_scale[HCFC-142b],forcing_scale[CCl4],forcing_scale[CHCl3],forcing_scale[CH2Cl2],forcing_scale[CH3Cl],forcing_scale[CH3CCl3],forcing_scale[CH3Br],forcing_scale[Halon-1211],forcing_scale[Halon-1301],forcing_scale[Halon-2402],forcing_scale[CF4],forcing_scale[C2F6],forcing_scale[C3F8],forcing_scale[c-C4F8],forcing_scale[C4F10],forcing_scale[C5F12],forcing_scale[C6F14],forcing_scale[C7F16],forcing_scale[C8F18],forcing_scale[NF3],forcing_scale[SF6],forcing_scale[SO2F2],forcing_scale[HFC-125],forcing_scale[HFC-134a],forcing_scale[HFC-143a],forcing_scale[HFC-152a],forcing_scale[HFC-227ea],forcing_scale[HFC-32],forcing_scale[HFC-365mfc],forcing_scale[HFC-4310mee],forcing_scale[HFC-23],forcing_scale[HFC-236fa],forcing_scale[HFC-245fa],baseline_concentration[CO2],seed,stochastic_run,use_seed
27890,10.631103160253744,4.203205749223475,48.62403527943252,61.05425145064748,1.507771185142128,2.0871824419595337,1.994712218849352,1.6035049185023298,1.7473468437556172,0.6387869158408436,8.981596403118875,26.817468045128837,0.0057710279863298,2.5360554618204505,0.0026069260668995,0.018419286696435,-0.0067795203817468,-0.0056194449050378,-8.514081810407765e-05,-1.292810278111512e-05,-0.0005772999628713,-2.3436934050509624e-06,-2.361541920988074e-05,-7.576787028545189e-06,0.1079210548280815,2.5981942187158573e-53,1.6843579995597258,-0.9101561853313546,0.0001942352361653,0.0016091420955493,1.545875595966148e-05,6.160345851267463e-05,-0.0001580141971509,0.000122747660913,0.979645641556114,0.9289506083153134,2.3382059901355605,1.1985640577970105,0.9427186719939082,0.7257513206031627,1.5295316880893488,1.0056755583300965,1.078759076297609,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,0.9853694743073078,277.4336241426701,12483873,True,True
30487,5.96077747571676,3.619795260143852,11.93613946884279,148.60516089557242,1.2551475130201737,7.610445728591855,0.8830148238159016,1.3322069256907436,0.8505497164489567,0.6733008009301877,9.15336434371446,35.352534758424696,-0.0028408321795402,1.21342543725207,0.0050116386844125,0.0177418463110601,-0.0003934953664451,-0.0046015436322396,-9.497834120296827e-05,-1.7487213453207824e-05,-0.000616041370226,-2.940064413722752e-06,-4.082048796564112e-05,-9.64796334590368e-06,6.694810863920881e-07,5.462014442432279e-72,1.5189855295909144e-05,-4707.069945335356,0.0002528156014141,0.0010093215067732,-0.000128755123409,-8.067941920247872e-05,0.0005660845776015,0.0020586647929515,1.091477307226349,1.1275575448748307,0.8018798421246429,1.3218735383399796,0.926176710585698,0.9716354888846308,1.3245072340436526,0.4571226972869948,1.0901723230958391,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,0.8637780953610114,278.07317753084715,13520076,True,True
36465,5.647518659729425,4.432267979859212,21.621652902080974,104.5807998765567,1.3119673572267951,2.118281530475948,1.5380243054222855,1.2604282630188213,1.318321298519431,0.631204459904205,7.83982936382822,30.577582291320653,0.0015225999122182,3.0880888523731147,0.0020862229030669,0.0142811802486218,-0.0052554815726002,-0.0066641752636125,-7.985033252777278e-05,-1.700576517286897e-05,-0.0006289043677079,-3.008086426384808e-06,-4.446460738453771e-05,-7.9895868048783e-06,2.3886720458371866e-07,0.0001241993035921,1.0671189840665831e-05,-508.5447026992384,0.0003099437899663,0.0009962420610471,-8.088845196936242e-05,0.0001639500200942,0.0001916444081347,0.0012617886806822,1.0263556800157023,0.910560607322173,1.8097765997140731,1.185149504812358,0.8742119140706872,0.9577314417872314,1.3761350654672315,0.2064508066584129,0.997173366473702,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,1.024850871301349,277.8849685257425,15905298,True,True
37166,12.202062896209908,3.429154424304996,22.331897530441843,141.87237699579023,1.5088747405727063,2.1859724693096845,0.7526265097624545,1.1317327213235862,1.5699616535801832,0.6333978618789864,8.86895488258112,27.731055187780026,0.0058237454642458,2.3164562683340213,-0.0004120349795896,0.0078930478595861,-0.0039071539757731,-0.0038600548671297,-8.737738267375287e-05,-6.255487864096281e-06,-0.0006406422309565,-1.1579040373760889e-06,-2.0941375969671714e-05,-7.908190092288898e-06,0.1639576111745261,2.5171397396152545e-54,5.115750707392678,-1.3821646412865864,0.000171165991325,0.0011582867375235,-0.0001053896873058,6.0705377001754267e-05,0.0009264296234994,0.0018748374685264,0.8410608935315742,0.9961972666369252,1.837112426589268,1.3221714445498547,0.780636276616236,0.7334255325475652,1.2402343814753016,1.3601651107485184,1.0701786771123252,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,1.1812000642152178,281.1943970306256,16184997,True,True
41661,16.23070392986697,2.7605906565360305,10.238097251096086,126.7691150223689,1.6043832656188215,2.3269040122978,0.830010701476615,0.8274879128738559,1.794043098580716,0.4618790473824687,7.768856625522501,28.85459527878615,0.0023442084792714,5.138056316592836,0.000662053759179,0.0209021264071641,-0.0040380340511653,-0.0009707095155392,-8.330080452741035e-05,-1.0472690417097104e-05,-0.0005868080276165,-2.921476850645077e-06,-3.950970575698777e-05,-8.718143199671488e-06,0.0074669412336646,6388.445851653125,1.0612920344651903e-09,-0.7499730078432116,0.0001729186154021,0.0012503684268554,-0.0001434438621446,-2.0377579784864715e-05,0.000280441258856,0.0013500913826418,1.0078215093052467,0.9912480532711004,0.9798207503137794,0.9696793455923436,0.8510334092993894,1.0495646095124065,0.6884231385902144,1.9128638756306744,0.9919863288655992,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,1.0263669274706322,280.7935783954419,17978502,True,True
43000,6.815827328799712,4.339727752950145,31.090264219910708,33.982061420555205,0.7937438582329926,2.572866082813241,1.848717438256972,1.3786714488587932,0.7301061236953389,0.583627042921367,7.985542701295511,34.95601669647417,-0.0025862788797842,-1.0654041665801557,0.006480558350071,0.0233904614975656,-0.0029719599259706,-0.0037833721473331,-5.88709521839111e-05,-3.611975956111181e-05,-0.0005980490253592,-1.6127426035167586e-06,-4.8783492274034914e-05,-7.058054674460458e-06,0.0006975392458217,0.0070225441397062,1.4769723971083102e-15,-10.792835112967284,0.0002701284703945,0.0010366225769554,-0.0001203336066906,-1.9853328257583727e-05,0.0003535005805011,0.0007750843943963,0.9667668689554216,0.8838438246904304,0.8857790195326827,0.4224383536328628,0.8357030871938236,0.7954829649354408,-0.2715241443460486,1.264708736311123,1.007503141174491,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,1.0048701982642043,279.0699387915372,18512763,True,True
43789,5.358225842733582,3.257193366699923,8.981783659151354,77.36336420972705,1.0634735478087658,3.451667308925408,0.551081038310678,0.7576213037405479,0.6140230160762733,0.4721713066282614,7.695348547896349,28.18107302812674,0.0034216876982444,1.865920764278115,0.0031879748444289,0.0089833306190405,-0.0053838661523809,-0.0039318021665711,-7.99070316509514e-05,-3.1632206074083834e-05,-0.0005957932990363,-1.686252048192374e-06,-3.3141334633270915e-05,-7.711523641834003e-06,1.6481218724832226e-06,2.6601089744122084e-73,2.438231127803412e-06,-4237.321861360187,0.000190853554557,0.0015009872250182,-5.399258408525155e-05,-2.059988963586784e-05,0.0004664435502897,-3.659265740549051e-05,1.1235190437662357,1.0740685354987158,0.771552417042326,0.4231215967278509,0.676668940098185,0.4970761903734054,0.1771348901119207,-0.3836656173613755,0.9867645184818484,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,0.7882493393964529,278.8084202513481,18827574,True,True
46217,7.108473561919622,2.425927265701196,14.978044710182658,167.77784911542727,1.0919585443973912,1.2368110111079276,1.34605440429425,0.7597602696517054,0.8871609663471147,0.2704305766437539,8.47681190766935,29.25541671867711,0.0031424980368687,2.7803469231291493,0.0019026798694211,0.0017436820220959,-0.0077259947547133,-0.0012538516461197,-7.492451458286504e-05,-2.091770471855437e-05,-0.0006683303486432,-3.5678279686960097e-06,-3.100027702683252e-05,-6.008864904017095e-06,0.0030916910504563,1.6845614951540623e-16,0.0003414235082887,-4.674518659571067,0.0002184045905836,0.0007375373554246,4.058374780819245e-05,8.107778995530958e-05,0.0011896168377271,0.0009259139458795,1.004643586366592,1.0120534692006715,1.1600164332460776,0.9612693676672756,0.7198805388030629,1.301660763580124,0.3668560120258032,1.8146035339332476,1.0418676472916335,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,1.059054595259148,277.2084584498765,19796346,True,True
47510,6.934016363461162,3.2545158850523364,16.259142837548303,58.81820832008664,0.9124940371709666,6.0916987882481015,0.5861286796904315,1.423249193100133,0.772973768215269,0.5055934761968943,7.376879693552484,31.36297150325873,0.0007616194683456,3.459279614750132,0.0028417983032948,0.018485078326905,-0.0015719748974232,-0.0036053325353634,-7.604821883329894e-05,-3.412900105502818e-05,-0.0006158842928922,-3.44414450659274e-06,-3.06330358970656e-05,-8.672960411968008e-06,0.0150578592509137,4.101486642035312,4.6764710733982e-11,-0.8658586648198929,0.0002760664625445,0.0009588862490343,-7.258091726401286e-06,-0.0001400671249451,0.0004891570991309,0.0006185355083405,1.0134251811786168,1.074642581187705,0.6301657778588963,1.7428743624356646,1.2014477614514627,0.7556751559853084,0.9345122161916708,2.0573043756475458,0.9631222635582364,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,1.1494702276570463,278.8127168944654,20312253,True,True
47927,10.117662074014872,4.288565989149325,24.72649318395593,118.34461791078624,1.7166294827293205,2.32227149425252,1.321681315132911,1.4722089139578745,1.4444946112703296,0.5365833509702537,9.651263534956628,29.50154779396076,0.0036375598614859,3.8010515897649984,-0.0001663584691783,0.0263669991907012,-0.0063691228913962,-0.0015841225790848,-7.625537326131417e-05,-6.691464294771164e-05,-0.0006193914436414,-2.42967113496742e-06,-1.9378801359252576e-05,-6.60857061748093e-06,2.493674657359532e-07,5.369319306020107e-09,1.4277170972165512e-06,-18427.142973263555,0.0002562363228729,0.0010755478621724,-8.361424981482871e-05,-0.0001398555364857,0.0002632501681292,0.0011813897037013,1.178560485874788,0.974004223872058,1.3081611563517024,1.662682367553883,1.1932358569444403,1.1724618029288432,1.1773613741985007,0.5587366849601099,1.127302391731495,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,1.0136862847946535,278.15900405241274,20478636,True,True
53807,4.039861682846073,2.6688458538227007,4.721471179350696,65.394265874692,1.2116637260740046,2.9681506685143724,1.0443278398438949,1.3485291641580026,1.215982190117707,0.4395992122917133,7.643035229685767,30.21960275430688,0.0019971768574203,3.839180397199751,0.0027855976171917,0.0345470954191862,-0.0032570804822214,-0.0033578951688602,-5.484980393843976e-05,-5.152199338282103e-05,-0.0005838784943564,-1.943353021183652e-06,-1.854218524607689e-05,-6.454686877746809e-06,0.0091295564975876,6.278289653967799,7.349243579021121e-11,-1.09518676098478,0.000292392054544,0.0015468406213925,5.5918544359534726e-05,-6.620425095893163e-05,0.0001616134000751,0.0013895904811313,0.9734641414601308,0.9352732614229368,0.4305740773299438,1.3101061386632455,0.8381676750623799,1.069943572873202,1.3094827469293264,1.2455002852193078,0.9830783572290548,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,0.8616452619868333,278.09537071929185,22824756,True,True
55707,5.296028755063989,4.694482173140474,10.357656385339116,14.80923669703634,1.2495498803072964,2.192662966796888,1.5435112802926516,1.4083761278349782,1.142647172083353,0.3062334775739092,7.0853491013525165,31.338827720376692,0.0014588675274785,5.995608276586959,-0.00037243425093,0.0252288694092171,-0.0105853294691563,-0.0025143257916482,-0.0001186309693917,-2.6531402040947657e-05,-0.0006566676891269,-3.986376019795296e-06,-2.7383197542926117e-05,-7.25763415375376e-06,0.0046363377049786,0.0013905499230315,0.1103391946792823,-2.849981209496919,0.0002308448621664,0.0010614616460121,-1.1041554333269782e-05,0.0001661208168216,0.0004210104606159,0.0012689447708701,1.0948303078881332,1.0574046588050563,0.4095103549709725,0.5619751194793113,0.8126469499518492,1.2185345563246943,0.9782457047511416,1.434577773173531,0.942321495269148,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,1.012972533087238,279.7094233145541,23582856,True,True
56597,8.062153840415753,3.356226918492629,15.646619240861726,49.76987701295074,1.0028872049150273,3.0823624169347115,1.353960632855805,1.4589629331378693,1.3430157395560691,0.5400685441951183,7.836103753797106,29.11202061225281,0.0060352406357727,4.891949781951122,-0.0006718510919169,0.0395467162228155,-0.0089894084409724,0.000215512563193,-8.909018486615258e-05,-5.7426208789584775e-06,-0.0006289146846391,-3.5207073503842766e-06,-1.8461146729952768e-05,-8.583633969325271e-06,1.752501513978591e-07,6.045966452928223e-06,1.2580805661893043e-06,-30421.11635161112,0.0002374613875265,0.0009339635085601,-6.560455782177161e-05,0.0001055160166171,0.0001436577890309,0.0017844202177632,1.0556026762421882,1.0347135056561392,0.8686582342540108,0.736360068675121,1.220414961804814,0.9598664377980308,1.8172546175506488,1.2239283616548025,0.9968811124684642,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,1.0632918892477874,274.5978736178545,23937966,True,True
57522,3.1804457397862684,4.379468024015562,34.01639012072309,56.696256642130415,1.7912943913886217,2.83949501746248,1.9347214258254437,1.2337580430518928,0.5160913712898932,0.4565807914434067,8.653609743417267,30.338458100453625,0.0012216397772507,4.416639501625374,0.0016556349845238,0.05211429728544,-0.0039303640638704,-0.0027514944828165,-7.398322345844443e-05,7.361688982530268e-06,-0.0006209586218382,-2.105088441843488e-06,-4.09626898886124e-05,-8.479262511826021e-06,1.0989984367530788e-06,5.374159053519839e-75,4.907736394876953e-06,-5343.30763182932,0.0002213443493201,0.0010371926679184,-7.173255404272025e-05,0.0002567798736224,-0.0001975476970566,0.0004510303318882,0.9476563678958538,0.9590982517725364,1.929497077849036,1.217359286865756,0.9948226164804256,0.6829348147780417,1.6755407418822672,-1.3413010756651291,1.0544533326406136,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,1.032743909483823,280.0511300932326,24307041,True,True
57613,3.420899590649557,4.115758633522166,9.2839695012475,38.823778946193286,0.5726900612213383,2.35738506061853,1.0002616798987876,1.9542952413003676,0.6814733307035248,0.5379480109576814,5.944640182972858,33.00717558207766,-3.102181371328122e-05,3.623844231095123,0.0020806786358758,0.0309219181237434,-0.0053584303657286,-0.002346862978317,-9.515446637610266e-05,-2.5976210446469912e-05,-0.0006310815769455,-2.6855681259906542e-06,-3.456271127527441e-05,-7.466573443623624e-06,0.0298100854758988,5.725326536400093e-34,0.2648254322622844,-1.461518254638731,0.0002441400145926,0.0010553352250668,-0.0001827086527248,-2.7918852877027648e-05,0.0005023136330597,-0.0001271836306849,1.017031380208094,1.0545355835939771,0.0927038707100564,0.9253544014224456,0.9771362287341964,1.5703074484137771,1.401389701138866,0.0046427766131489,0.8583705359274494,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,1.043890121236246,278.64309346131324,24343350,True,True
59467,6.325388265161448,3.838512712850744,22.869427031539487,50.69975725313216,0.6926943860522111,2.596765317129619,1.0733483944057238,1.2388235314206644,0.5301931158011752,0.4801608441302885,6.52371519241782,30.34300656169243,0.001856736255999,3.5390436656713256,0.0017828519881165,0.0233958567749962,-0.0066094545854146,-0.0018642047227295,-9.36687727450086e-05,-2.905680035319511e-05,-0.0006061892044454,-1.1783798586615844e-06,-5.235205983669886e-05,-8.695846557762222e-06,0.0093203649744562,4.7970241443057146e-08,0.0024619602072063,-2.226567403613277,0.0001740380475149,0.0009231500498946,-8.03339609421075e-05,0.0001468402615113,0.0002636566199807,0.0031717453271696,0.9607235977703816,0.9764691128574192,-0.6934195548178121,0.6166543410834112,1.2643012094569837,0.5960560952162717,0.6877946330742227,0.6802479806185924,0.901457407385668,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,0.9713276424361772,280.5804901416664,25083096,True,True
